epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.0037170745134353636,0.0037170745134353636,0.009924066150675547,0.07029957569458269,0.09065384260677767,0.9113505118188894,0.009924066150675547,1
10,0.0024551447927951813,0.0024551447816193103,0.019319750276805273,0.10636300133033229,0.12648590911331759,0.8274209434094639,0.009924066150675547,1
20,0.0022748457938432695,0.00227484580501914,0.018715568006892527,0.10372247984463519,0.12449241690363194,0.8328179700095154,0.009924066150675547,1
30,0.002213261231780052,0.0022132612336426974,0.020776532861211807,0.11057018519802528,0.13116801005721437,0.8144078267556613,0.009924066150675547,1
40,0.0021744891405105593,0.00217448914796114,0.020911893154288853,0.111016516929323,0.13159459989325775,0.8131986831930191,0.009924066150675547,1
50,0.0021248094290494918,0.0021248094253242017,0.021581638594339318,0.11324499883434988,0.1336852831091455,0.8072159952936578,0.009924066150675547,1
60,0.002079606041312218,0.002079606043174863,0.02378898239547618,0.12009834886951881,0.14035546416756925,0.7874982812801121,0.009924066150675547,1
70,0.0020162202566862105,0.002016220255754888,0.023947025602318206,0.12049512229182505,0.14082092139053665,0.7860865162652151,0.009924066150675547,1
80,0.002018819898366928,0.002018819893710315,0.026339239374436507,0.1275891941514882,0.14768725106105424,0.7647173996855503,0.009924066150675547,1
90,0.002033958971500397,0.0020339589696377514,0.028145803800474246,0.13327021688222887,0.15266807173463848,0.7485797591959666,0.009924066150675547,1
100,0.0018565941601991654,0.0018565941601991654,0.027788363252243542,0.13204396986148573,0.15169556225935837,0.7517726965640505,0.009924066150675547,1
