epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.00862728728581283,0.008627287206887189,0.08713736992018689,0.21955808034068652,0.2686232604055478,-0.39679238230363123,0.08713736992018689,1
10,0.008040609438035447,0.008040609414357755,0.08721005398146624,0.21825961927050033,0.2687352706699517,-0.39795749140897696,0.08713736992018689,1
20,0.006884697509014001,0.006884697540584257,0.09729763999763763,0.22884663923790585,0.2838523836117,-0.5596592195667895,0.08713736992018689,1
30,0.005955043738171206,0.005955043738171206,0.11201947404426611,0.24613002628087993,0.3045707248834936,-0.7956468982023033,0.08713736992018689,1
40,0.005172710423752413,0.005172710447430106,0.12626934235077394,0.26356207579374313,0.32336301953172675,-1.0240690724955046,0.08713736992018689,1
50,0.004406342440742558,0.004406342480205379,0.14080993432137154,0.2817375090247706,0.3414743132528826,-1.2571514815390539,0.08713736992018689,1
60,0.0038572401439739487,0.0038572401360813845,0.13836386191778927,0.2792966802653513,0.33849536784736256,-1.2179414927246528,0.08713736992018689,1
70,0.0035086791899244666,0.003508679174139338,0.12935442718566934,0.26824619754364615,0.32728947607959036,-1.0735222864275902,0.08713736992018689,1
80,0.003247913793992188,0.0032479137900459057,0.11988230563083958,0.25597961039919603,0.3150786208121685,-0.9216863147410603,0.08713736992018689,1
90,0.003122633480924671,0.0031226334611932603,0.11461877118455875,0.24880191840623558,0.3080840866028836,-0.8373130449798554,0.08713736992018689,1
100,0.0030334447905168696,0.0030334447510540485,0.11715601003976903,0.2520763123976556,0.31147534720091846,-0.8779844114474065,0.08713736992018689,1
