epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.014546494615280021,0.01454649463106515,0.09089719750299127,0.22330271568737528,0.27435737506439856,-0.45706157026795124,0.09089719750299127,1
10,0.011737561326915934,0.011737561326915934,0.0899002784644241,0.22084643988232858,0.2728487137524924,-0.44108118297694654,0.0899002784644241,10
20,0.009630508089469652,0.009630508089469652,0.11607355153439439,0.2503163754783178,0.3100330756961779,-0.8606328458005208,0.0899002784644241,10
30,0.008012463038755675,0.008012463054540803,0.12930854752793444,0.2651465084678248,0.32723142912605824,-1.0727868458641963,0.0899002784644241,10
40,0.007525876574849678,0.00752587655906455,0.12760962584683525,0.2640257226793389,0.3250746547545106,-1.0455535145797725,0.0899002784644241,10
50,0.007033394807476109,0.007033394815368673,0.1223915468626491,0.26256474932557655,0.3183589797020962,-0.9619088856215448,0.0899002784644241,10
60,0.0065689585408416845,0.00656895853294912,0.12281016107985147,0.26476256331330855,0.3189029545021886,-0.9686191770871673,0.0899002784644241,10
70,0.00634395144879818,0.006343951456690744,0.11599678244250156,0.25748377324719174,0.3099305334113364,-0.8594022545759923,0.0899002784644241,10
80,0.00620686262845993,0.006206862620567366,0.1159041263515805,0.2561853621351091,0.30980672528488434,-0.8579169983410255,0.0899002784644241,10
90,0.006074649755353645,0.0060746497474610806,0.11265078607248326,0.2521065227765786,0.3054277589653949,-0.8057666875955112,0.0899002784644241,10
100,0.006060091020949817,0.006060091020949817,0.11175856769968369,0.2502093266813378,0.30421582784613305,-0.7914646283571007,0.0899002784644241,10
110,0.006068286059771554,0.0060682860558252715,0.10938231668430394,0.24723413177226716,0.30096427769134343,-0.7533738606444211,0.0899002784644241,10
