epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.003732581526041031,0.004430268693715334,0.009509125845982392,0.068411192338575,0.08873841959973151,0.9150570817951745,0.009509125845982392,1
10,0.0026332105696201323,0.003112460032105446,0.014982456761304164,0.09080744546922769,0.11138659005479952,0.866165027175396,0.009509125845982392,1
20,0.00232828052341938,0.0028761128671467304,0.016306988433132184,0.09488267026164315,0.11620592550071082,0.8543332786758928,0.009509125845982392,1
30,0.0022758960872888566,0.002819195780903101,0.01791336863611774,0.10026175244288012,0.1217951582271196,0.8399838395793744,0.009509125845982392,1
40,0.0022332347929477693,0.002782162420451641,0.018092547487184776,0.10081663859161463,0.12240277192178987,0.8383832745288391,0.009509125845982392,1
50,0.0021649332493543626,0.002729931576177478,0.01851395333661543,0.10241902432658455,0.12382004990328195,0.8346189492712923,0.009509125845982392,1
60,0.002054548755288124,0.0026354024186730383,0.019733177864466225,0.1070348589935086,0.127832095303036,0.8237278861998846,0.009509125845982392,1
70,0.0020469462871551512,0.0025942061077803375,0.018566262422263013,0.1029601088030772,0.12399484631175604,0.8341516837775445,0.009509125845982392,1
80,0.001997226916253567,0.00252147195674479,0.020067607372117827,0.10818175749345257,0.1289107662875788,0.8207405013683197,0.009509125845982392,1
90,0.001961004063487053,0.0024956720992922784,0.022130737617809582,0.11530553943731568,0.13537527034620506,0.8023110151522193,0.009509125845982392,1
100,0.0019870994091033935,0.0024847646094858645,0.021121494827025925,0.11252988335761155,0.13225244748684298,0.8113263578046216,0.009509125845982392,1
