epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.013898427645533772,0.0138984276613189,0.07750924658690295,0.20497956776305248,0.25334839075591997,-0.242455737301275,0.07750924658690295,1
10,0.007241498773633424,0.007241498773633424,0.1244289296160614,0.2674012204534129,0.3209978140347071,-0.9945676715409464,0.07750924658690295,1
20,0.006757454157380735,0.006757454157380735,0.134008491048672,0.28031694463993373,0.33312524887406125,-1.148125880230698,0.07750924658690295,1
30,0.006286727548655817,0.0062867275407632525,0.144798399369956,0.29352109265954873,0.3462767022458492,-1.3210856765009837,0.07750924658690295,1
40,0.0060540630592633106,0.006054063063209592,0.1469555759502385,0.2968108080876501,0.3488465456965175,-1.3556647304405538,0.07750924658690295,1
50,0.005744680099315562,0.005744680107208126,0.14076581073290614,0.2905981524994498,0.3414208076083231,-1.2564441903698942,0.07750924658690295,1
60,0.005092984633678097,0.005092984641570661,0.1417356622517124,0.2916808259644006,0.3425949531307241,-1.271990691425354,0.07750924658690295,1
70,0.0052270865920236555,0.005227086584131091,0.1313234350870855,0.28040027332933326,0.32977103662331453,-1.1050850388943316,0.07750924658690295,1
80,0.004200694608991429,0.004200694605045147,0.12847063580231186,0.27843821734189994,0.32616948586263306,-1.0593553099288728,0.07750924658690295,1
90,0.003687555080879543,0.003687555080879543,0.13437359259115536,0.28632460785539526,0.3335787343712661,-1.1539783755926205,0.07750924658690295,1
100,0.003834252198368816,0.0038342521904762518,0.13040659184083725,0.28327218200031073,0.32861786120568265,-1.0903882484897207,0.07750924658690295,1
