epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.0007948450800031423,0.0011055781142786144,0.0007873086111413615,0.08521491492336447,0.10662427652688322,0.87736455816051,0.0007873086111413615,1
10,0.00017904833145439625,0.0006022187848575413,0.0005984235681803053,0.07193114175037904,0.09295825043815965,0.9067863126956462,0.0005984235681803053,10
20,0.0001811559833586216,0.0005991780101321638,0.0006333136334967338,0.07442073185335506,0.09562974886348305,0.901351647666788,0.0005984235681803053,10
30,0.00015779339335858823,0.0005976030295714736,0.0005835631363003791,0.0713161826133728,0.09179679563131535,0.9091010538323886,0.0005835631363003791,30
40,0.00016354869306087493,0.0005951654305681586,0.0005891348155426801,0.071868612955917,0.09223397820996501,0.9082331789787439,0.0005835631363003791,30
50,0.00015754978731274605,0.0005953649114817381,0.0005571844425068528,0.06954519362612202,0.0896980677038193,0.9132099416595242,0.0005571844425068528,50
60,0.00016866287216544152,0.0005938470331020654,0.0005942894430962721,0.07167079943147571,0.09263659945351065,0.9074302663487952,0.0005571844425068528,50
70,0.000161981537938118,0.0005941854352131486,0.0005953946658773548,0.071898677945137,0.09272269935279605,0.9072581108786644,0.0005571844425068528,50
80,0.00017934121191501618,0.0005934302667155862,0.000649683610847536,0.07554476376284253,0.09685778926156853,0.8988017715738443,0.0005571844425068528,50
90,0.00014843140076845884,0.0005963374394923448,0.0005370808447951206,0.0678695459934798,0.08806501801987857,0.9163413866266604,0.0005370808447951206,90
100,0.00015793168731033803,0.000595291679725051,0.0005508792184151033,0.06831887872381642,0.08918910199073699,0.9141920774210875,0.0005370808447951206,90
110,0.0001618658546358347,0.0005925187785178423,0.000564247272742624,0.06938774944706397,0.09026478060906974,0.9121097970728347,0.0005370808447951206,90
120,0.00017113515175879002,0.000592523954808712,0.0006341171425731398,0.07441310300068421,0.09569039418225916,0.9012264887529737,0.0005370808447951206,90
130,0.00016465309634804725,0.0005922359190881253,0.0005996539547584117,0.07180058001117272,0.09305376460257513,0.9065946610364313,0.0005370808447951206,90
140,0.00017438593693077563,0.0005979692135006189,0.0006354388770110782,0.07451140298084778,0.095790069339363,0.9010206082577051,0.0005370808447951206,90
150,0.0001640323717147112,0.0005913486867211759,0.0005787584789486862,0.07037492529912429,0.09141811875125756,0.9098494532133607,0.0005370808447951206,90
160,0.00015272073075175285,0.0005977123817428947,0.000522397320169848,0.06642175628380342,0.08685284856153312,0.9186285717338711,0.000522397320169848,160
170,0.00016518668178468941,0.0005912579684518277,0.0005797621275723606,0.07028571225025436,0.09149735035587032,0.9096931194826303,0.000522397320169848,160
180,0.0001691747196018696,0.0005914634566288442,0.0006349926386242806,0.07448519746010954,0.09575642903604234,0.9010901167591444,0.000522397320169848,160
190,0.00016939372196793557,0.0005940016014501453,0.0005876033777073877,0.07090719992464238,0.09211402050770924,0.9084717240078762,0.000522397320169848,160
200,0.00016864004265516996,0.0005898982640355825,0.0006248495090732463,0.07382841475985268,0.09498856200099923,0.9026700654051055,0.000522397320169848,160
210,0.00015998660773038865,0.0005911614471115172,0.0005719806675209549,0.06987013024362648,0.09088124580463552,0.9109052017310095,0.000522397320169848,160
220,0.00015700641181319952,0.0005914886835962534,0.000566080246420686,0.06936790387738832,0.09041127561490714,0.9118242831921173,0.000522397320169848,160
230,0.0001568802185356617,0.0005890273130498827,0.0006117033622970498,0.07291003370826893,0.09398402285266041,0.9047177802345527,0.000522397320169848,160
240,0.00015826187934726477,0.0005929479054175318,0.0005550360071713581,0.06863263459368184,0.0895249682689383,0.9135445935519377,0.000522397320169848,160
250,0.0001688780374825001,0.0005900213629938662,0.0006265354805218584,0.07406732859936627,0.09511662493347646,0.9024074493856648,0.000522397320169848,160
260,0.00016710029169917105,0.0005883990717120469,0.0006243658749746892,0.07396970425139773,0.0949517942675888,0.9027453988645976,0.000522397320169848,160
