epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.03848909484137089,0.038489094875547865,0.32499119490075573,0.4372440502972439,0.5187727908220667,-30.419607807382405,0.32499119490075573,1
10,0.019127525867672142,0.01912752588476063,0.43006380950091777,0.5138969877465016,0.5967711794714201,-40.5778533039765,0.32499119490075573,1
20,0.016353904380710847,0.01635390438925509,0.4341576194666932,0.5206579347520038,0.5996048070857742,-40.97363603772685,0.32499119490075573,1
30,0.014492727474335138,0.014492727491423624,0.4419894537813896,0.5284022121799402,0.6049888153316296,-41.73080474395998,0.32499119490075573,1
40,0.012928838576745549,0.01292883861946677,0.44351896754323356,0.531624321053768,0.6060346995202103,-41.87867558873103,0.32499119490075573,1
50,0.011506609071832184,0.011506609097464916,0.44801675712631167,0.5354564791095667,0.6090998904747058,-42.313514399498196,0.32499119490075573,1
60,0.010092160912281876,0.010092160826839438,0.47277359030280075,0.5543977442281001,0.6257026531266663,-44.706963825706865,0.32499119490075573,1
70,0.009104162112835351,0.009104162061569887,0.48174754508831086,0.5628303263927328,0.6316131269120602,-45.57455083811196,0.32499119490075573,1
80,0.008617209048446166,0.008617209048446166,0.4437501113005517,0.5383300720823221,0.6061925990706145,-41.90102218247269,0.32499119490075573,1
90,0.0077473425537074375,0.0077473425109862186,0.4530019321003457,0.5421899506346932,0.6124793057502402,-42.79547281865832,0.32499119490075573,1
100,0.0067188193628547385,0.006718819379943226,0.4637311863359642,0.5409076462120845,0.6196900801245828,-43.832759260378,0.32499119490075573,1
