epoch,train_mse_norm,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.014038690334280669,0.08860446178669247,0.21999644985324446,0.27087516461565836,-0.4203095339591332,0.08860446178669247,1
5,0.011154386325407837,0.09357793956696793,0.2252290016726444,0.2783736549233891,-0.5000332607988134,0.08860446178669247,1
10,0.00937601195458891,0.10254873547136649,0.23493043146635348,0.2914114065094889,-0.6438330954041223,0.08860446178669247,1
15,0.008745128604567658,0.10985879454529399,0.24165439539834074,0.3016190772530112,-0.76101169326637,0.08860446178669247,1
20,0.008392249218235582,0.10564288617606646,0.23732325477035424,0.2957750395865084,-0.693431633183986,0.08860446178669247,1
25,0.008033371056919382,0.1014117977312063,0.2328902766892784,0.2897914934935322,-0.625608239913719,0.08860446178669247,1
30,0.007805625529233682,0.09542760512176385,0.2267447519459222,0.28111136547875937,-0.5296829823719431,0.08860446178669247,1
