epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.00015892907790839673,0.00015892907755915076,0.0008402011153558057,0.08757364986972373,0.11014764684612119,0.8691257360105377,0.0008402011153558057,1
10,0.00013706590328365565,0.00013706590258516372,0.0010164489576857923,0.09718298769809984,0.12115082727320868,0.8416724201042622,0.0008402011153558057,1
20,0.00013268302287906407,0.0001326830229954794,0.0009960116905977695,0.09647218402136457,0.11992668098564137,0.844855839215731,0.0008402011153558057,1
30,0.0001326417997479439,0.00013264179963152855,0.0011012394064683453,0.10291530218991364,0.12610272411571016,0.8284650018148286,0.0008402011153558057,1
40,0.00013351516146212816,0.0001335151611128822,0.0011301595590794689,0.10484002903103828,0.12774781420089945,0.8239602426348305,0.0008402011153558057,1
50,0.00013208061642944812,0.00013208061677869409,0.0011446511057132782,0.1058704427697442,0.1285642328429635,0.8217029610565199,0.0008402011153558057,1
60,0.0001281894538551569,0.00012818945362232627,0.0009903569855476135,0.09586068283427847,0.11958576366485912,0.8457366466176628,0.0008402011153558057,1
70,0.00013243110105395318,0.00013243110151961446,0.0009642726521237523,0.0948543357578191,0.11800041142583778,0.8497996832836613,0.0008402011153558057,1
80,0.00012928009126335382,0.00012928009137976916,0.0010209763818104537,0.09853813729502937,0.12142033994905035,0.8409672040681799,0.0008402011153558057,1
90,0.00012753005605190993,0.00012753005570266396,0.00109897360991442,0.1036103269593282,0.12597292934263385,0.8288179345245398,0.0008402011153558057,1
100,0.0001283660614863038,0.00012836606183554977,0.001135237109663971,0.10581320063634352,0.12803446357738116,0.8231693359299107,0.0008402011153558057,1
