epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.005150912924015776,0.005150912795215845,0.09605723367331608,0.2284231044273627,0.2820372230838919,-0.5397757860139918,0.09605723367331608,1
10,0.0039840895444788835,0.003984089475125074,0.10180577293679567,0.23415665894746773,0.29035385406252223,-0.6319235735815558,0.09605723367331608,1
20,0.0029416071607711466,0.00294160726480186,0.1081425518557581,0.24071168883850705,0.29925381733864864,-0.7335007101241917,0.09605723367331608,1
30,0.0022533707162167163,0.002253370825201273,0.11378196769146205,0.24679490868982512,0.30695740330752685,-0.8238992737619133,0.09605723367331608,1
40,0.0018988216811038079,0.0018988216761499643,0.11842846638944368,0.25192409719291486,0.31316227904570226,-0.8983815996763767,0.09605723367331608,1
50,0.0017536292050747161,0.0017536291852593422,0.1218900863121997,0.2558234741970113,0.3177061228165623,-0.953870586123464,0.09605723367331608,1
60,0.0016992393326252064,0.0016992393648251891,0.1241529927287979,0.25856307810858675,0.3206416898638066,-0.990144465487341,0.09605723367331608,1
70,0.0016662094821321203,0.001666209427639842,0.125421538247797,0.2600570894699348,0.3222756208946012,-1.0104789639828353,0.09605723367331608,1
80,0.0016283316815153082,0.0016283317236229777,0.12607000827466364,0.2607625307221162,0.32310768151229236,-1.0208737922236826,0.09605723367331608,1
90,0.0015808752876646974,0.0015808752505108714,0.12651763810484526,0.26119432003874526,0.3236807935522625,-1.0280491974196657,0.09605723367331608,1
100,0.0015233802668591762,0.0015233802841976285,0.12712268079984368,0.2617900846976983,0.32445383642415226,-1.0377478953275356,0.09605723367331608,1
