epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.003937059581279755,0.003937059581279755,0.010390649150565262,0.07221943810582161,0.09276042562204578,0.9071826290673808,0.010390649150565262,1
10,0.002377503365278244,0.0023775033671408893,0.019946705026151337,0.10735883956605739,0.12852185196360935,0.8218204952868502,0.010390649150565262,1
20,0.0022710262537002563,0.002271026254631579,0.019427222308501125,0.10597177397121081,0.12683722952536364,0.8264609195181507,0.010390649150565262,1
30,0.0022170898616313936,0.0022170898653566837,0.01903174605186693,0.10466313481330869,0.12553959098846465,0.8299936214576694,0.010390649150565262,1
40,0.002170957252383232,0.0021709572486579417,0.022530276955676533,0.11619758653369816,0.136591809223671,0.7987420186066134,0.010390649150565262,1
50,0.0020707141757011415,0.0020707141710445283,0.019884247117001277,0.10795564847913655,0.12832047785754522,0.8223784179764968,0.010390649150565262,1
60,0.0019475941509008408,0.001947594141587615,0.019536332827282298,0.10743068567731161,0.12719291338070868,0.8254862593840616,0.010390649150565262,1
70,0.001976677402853966,0.001976677408441901,0.020048364004969666,0.10974797485904263,0.12884894346681847,0.8209123981113143,0.010390649150565262,1
80,0.0017188733667135238,0.001718873355537653,0.017589835985691336,0.10324724546887659,0.12069027790071157,0.8428738851952259,0.010390649150565262,1
90,0.0017015852630138397,0.0017015852611511947,0.019267977065177112,0.11014570734717627,0.12631631647444902,0.8278834220591067,0.010390649150565262,1
100,0.0015915827602148056,0.0015915827555581926,0.019441173131202468,0.1114423532513055,0.12688276269828286,0.8263362999042342,0.010390649150565262,1
