epoch,train_mse_norm,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.014930690023100983,0.08831191212956999,0.22014299552691607,0.27042761403839083,-0.41562002895240036,0.08831191212956999,1
5,0.014183469306109316,0.08564880238080974,0.21603043873059122,0.26631893145540464,-0.37293098045674355,0.08564880238080974,5
10,0.010262302975407091,0.1281986059094225,0.27546896601978105,0.32582397940236496,-1.0549947321136974,0.08564880238080974,5
15,0.008837985774596869,0.14577080797012287,0.2917978506809787,0.34743748513949774,-1.3366731669937963,0.08564880238080974,5
20,0.008302552412437686,0.1316061831497457,0.2610173612989877,0.3301258551920833,-1.1096174265529979,0.08564880238080974,5
25,0.008155553506971416,0.11708696736370801,0.2529618697417409,0.3113835539553857,-0.8768776729256422,0.08564880238080974,5
30,0.00819721151837858,0.10660430992522295,0.24648119891944678,0.2971178706323083,-0.7088430389931999,0.08564880238080974,5
35,0.007879665768626382,0.10232229677932081,0.2423471330184685,0.29108949476570867,-0.6402033342534481,0.08564880238080974,5
