epoch,train_mse_norm,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.014142577899462086,0.08424461269806584,0.2159833639232736,0.264126794883193,-0.3504221366166951,0.08424461269806584,1
5,0.01093854166377904,0.09351951275924812,0.22537511913399944,0.2782867379447561,-0.49909669225170106,0.08424461269806584,1
10,0.009335728022822384,0.09970881279526704,0.23175158877121774,0.2873479909025998,-0.5983097755708473,0.08424461269806584,1
15,0.008417321148060136,0.10373313020127103,0.235620821055613,0.2930894148884816,-0.6628186757341983,0.08424461269806584,1
20,0.008258716242735163,0.1049070649820883,0.23678178029625035,0.2947431772096978,-0.681636585440089,0.08424461269806584,1
25,0.008107347098194946,0.10383821707395481,0.23593020445422117,0.2932378344602585,-0.664503194596533,0.08424461269806584,1
30,0.007905480688658812,0.10405125221647275,0.23629589063556566,0.29353848463269866,-0.6679180998720147,0.08424461269806584,1
