epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.00024992844834923747,0.00024992844846565275,0.0005831135443556452,0.07181024991653183,0.09176142751993081,0.9091710847021259,0.0005831135443556452,1
10,0.00013262097164988519,0.00013262097141705453,0.0010331940164403591,0.09949455322189764,0.12214467486304421,0.8390641193059039,0.0005831135443556452,1
20,0.0001309400098398328,0.00013094000937417149,0.0010147794837045017,0.09811972921544854,0.12105129385798818,0.8419324663890835,0.0005831135443556452,1
30,0.00013371577020734548,0.00013371576997451485,0.0010156050902798293,0.09841350953687321,0.1211005264383303,0.8418038654494798,0.0005831135443556452,1
40,0.0001300042700022459,0.0001300042698858306,0.0010469699497604608,0.10015663416548208,0.1229562770847469,0.8369183055226493,0.0005831135443556452,1
50,0.0001289238864555955,0.00012892388639738783,0.0010820725395549154,0.1020791783928871,0.125000509883652,0.8314505365331644,0.0005831135443556452,1
60,0.0001284057255834341,0.00012840572593268007,0.001094857614259325,0.10336254625157877,0.12573680427744557,0.829459064239913,0.0005831135443556452,1
70,0.0001354271015152335,0.00013542710116598756,0.0009728645231618801,0.0956098263913935,0.11852494975513615,0.8484613670426371,0.0005831135443556452,1
80,0.00012863533943891525,0.0001286353396717459,0.0009966281240553715,0.09711359319361773,0.11996378666647516,0.8447598202107718,0.0005831135443556452,1
90,0.000131533439271152,0.00013153343950398266,0.0010253834115533074,0.09887233715165746,0.12168211233714578,0.840280741311306,0.0005831135443556452,1
100,0.0001273193834349513,0.00012731938355136662,0.0012106534113706,0.11041246706789191,0.13221889146484123,0.8114220854225336,0.0005831135443556452,1
