epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.015413584313907866,0.015413584313907866,0.07796645910409096,0.21260975028339174,0.2540945193901232,-0.24978475080818985,0.07796645910409096,1
10,0.009194379924970159,0.009194379932862722,0.11954706707863999,0.256506669819355,0.3146377699002803,-0.9163125163765258,0.07796645910409096,1
20,0.0074793982745732296,0.007479398290358357,0.12797405781964488,0.2687777503383787,0.32553850352984043,-1.0513952768908759,0.07796645910409096,1
30,0.00673794089737585,0.00673794089737585,0.12666611159404234,0.2680479009841618,0.3238706640173303,-1.0304291939570227,0.07796645910409096,1
40,0.006642232633243173,0.006642232617458044,0.12308998292471579,0.26673627666736904,0.31926605654212153,-0.973104658134698,0.07796645910409096,1
50,0.005982904963321605,0.005982904963321605,0.12246686188700326,0.265012001269742,0.31845691753929195,-0.9631161684714546,0.07796645910409096,1
60,0.005838591447573597,0.005838591455466161,0.12343830429426274,0.2667311238458282,0.3197174686908411,-0.9786881711099276,0.07796645910409096,1
70,0.00559040171615148,0.005590401724044044,0.12307483601296659,0.2670484049069254,0.3192464121996324,-0.9728618565563842,0.07796645910409096,1
80,0.005529895645834632,0.005529895645834632,0.12295562132835476,0.26576064914464953,0.3190917579976182,-0.9709508720559676,0.07796645910409096,1
90,0.005134656283436186,0.005134656287382467,0.13063939400155983,0.2758683025523236,0.32891105510865953,-1.0941200146077357,0.07796645910409096,1
100,0.005403841529988637,0.005403841529988637,0.10550503523727191,0.24868471241311027,0.29558200161712295,-0.6912219137332156,0.07796645910409096,1
