epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.016290075698141324,0.01629007563500081,0.11299961494599954,0.24572999461701042,0.3059002797265511,-0.8113583357448801,0.11299961494599954,1
10,0.01070469188488136,0.01070469188488136,0.08999873046837449,0.22173506608134813,0.27299807453691116,-0.44265934639026105,0.08999873046837449,10
20,0.00861405139252291,0.008614051424093166,0.0782599160580951,0.2117329827107881,0.2545722618191317,-0.2544887995792564,0.0782599160580951,20
30,0.008372980154166787,0.008372980138381659,0.07522401892870229,0.20937292193111623,0.24958567682232558,-0.2058240534700102,0.07522401892870229,30
40,0.008225962393364664,0.008225962472290306,0.07474157277710217,0.20859003848151156,0.24878403569505478,-0.19809055049598223,0.07474157277710217,40
50,0.008006346427788169,0.008006346459358426,0.07411239604788228,0.20716319364936728,0.24773468704897042,-0.18800498946399324,0.07411239604788228,50
60,0.007667378980224415,0.007667378956546723,0.07316614438794931,0.20445227425349385,0.24614809397527498,-0.17283678882232656,0.07316614438794931,60
70,0.007139270588503045,0.007139270556932789,0.07235310304120621,0.20089480194606277,0.244776642326066,-0.15980391944987637,0.07235310304120621,70
80,0.0061197429895401,0.006119743013217793,0.08240419150883882,0.21296472687470283,0.2612257854586132,-0.32092060013817725,0.07235310304120621,70
90,0.003978880027593192,0.003978880027593192,0.1099361762043749,0.24699202338331622,0.301725284845077,-0.762252103804733,0.07235310304120621,70
100,0.003755205200385239,0.003755205180653829,0.11252583410247172,0.2500996144037497,0.30525832211465886,-0.8037637357044247,0.07235310304120621,70
110,0.0037009494410733044,0.003700949417395612,0.11159727779168654,0.24914334065035773,0.30399622652147446,-0.7888791875176628,0.07235310304120621,70
120,0.0036234784618777746,0.0036234784658240563,0.11135256815158887,0.24887034387964949,0.30366274332938953,-0.7849565471914999,0.07235310304120621,70
130,0.003636118150868658,0.003636118190331479,0.11271852607411093,0.25048585905840526,0.3055195762008897,-0.8068525445399823,0.07235310304120621,70
140,0.003544673007928719,0.0035446729881973083,0.11016901967170269,0.24741008564045555,0.3020446410551543,-0.7659845320583112,0.07235310304120621,70
150,0.0034976675475047805,0.0034976675553973447,0.10790885634708047,0.24458980510109352,0.2989302994696545,-0.729754623839989,0.07235310304120621,70
160,0.003485897524377047,0.003485897528323329,0.10787838284332994,0.24458480500861213,0.2988880874718186,-0.7292661404494547,0.07235310304120621,70
170,0.0034674598630202017,0.00346745987880533,0.10633545503640725,0.24267550049643766,0.29674297012001616,-0.7045333557770681,0.07235310304120621,70
