epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.03624475603803582,0.03624475624309767,0.3027838174242152,0.41990495169984887,0.500734739367055,-28.272635514928524,0.3027838174242152,1
10,0.018272396621354128,0.018272396570088667,0.4469605031834765,0.5246256316530293,0.6083814532727282,-42.21139752633486,0.3027838174242152,1
20,0.016687343836924353,0.016687343802747376,0.4361142180046199,0.5224917968182727,0.6009543942177523,-41.16279672780932,0.3027838174242152,1
30,0.014980504545596761,0.014980504613950712,0.4358707233428508,0.5261280466564769,0.6007866060426237,-41.139256069182224,0.3027838174242152,1
40,0.0134035363930081,0.01340353636737537,0.44697207207012885,0.5358169821007498,0.6083893267318827,-42.212515987041144,0.3027838174242152,1
50,0.01142534955379066,0.011425349536702174,0.4641271673048833,0.5476431508105376,0.6199546009549197,-43.871042041382026,0.3027838174242152,1
60,0.010027255692066403,0.010027255726243378,0.461269497798681,0.5490316800413461,0.6180430981145957,-43.59476730982997,0.3027838174242152,1
70,0.008782794374391573,0.00878279436584733,0.4892614195135438,0.5702399266588276,0.6365197416413457,-46.300979711444455,0.3027838174242152,1
80,0.008225332432930622,0.008225332441474867,0.5099834316889601,0.5845572217990613,0.6498594307860953,-48.30434935882893,0.3027838174242152,1
90,0.007472425425818207,0.007472425417273963,0.47868573165575623,0.5649679786172407,0.6296027750765808,-45.27853981153747,0.3027838174242152,1
100,0.006186546057189276,0.006186546057189276,0.44723523434226736,0.5447939023478277,0.6085684000659511,-42.23795807750398,0.3027838174242152,1
