epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.0006340486630797386,0.0013529084110632539,0.00022058739687813578,0.04318151704289693,0.05643830269347473,0.9656401155816701,0.00022058739687813578,1
10,0.0001952892318367958,0.0006016342984512448,0.0005053925533434554,0.0644686348736286,0.08542756270829394,0.9212773260642843,0.00022058739687813578,1
20,0.00017550463788211347,0.0005899773328565061,0.0006246808523410096,0.07271774492480537,0.09497574168072696,0.9026963362887009,0.00022058739687813578,1
30,0.00018594566825777293,0.0005901395361870527,0.0006180666892593142,0.07236458103765141,0.09447159886920777,0.9037265940560412,0.00022058739687813578,1
40,0.0001899215467274189,0.0005903528486378491,0.0006702851807479346,0.07610486027869309,0.09838149221271333,0.8955927597688549,0.00022058739687813578,1
50,0.0001887374296784401,0.0005897107673808932,0.0006604355882568115,0.0755122613500465,0.09765597725909232,0.8971269854968533,0.00022058739687813578,1
60,0.00017571142502129078,0.0005864719431847334,0.0006379580759194163,0.07399698692289267,0.09597976149312089,0.9006282042285434,0.00022058739687813578,1
70,0.00017288493644446136,0.0005877756765112281,0.0006337481841160605,0.07385013536973434,0.09566255160006926,0.9012839597151403,0.00022058739687813578,1
80,0.00016712941788136958,0.0005870158229954541,0.0005909987084993139,0.07061252262104642,0.09237976699867831,0.9079428489441888,0.00022058739687813578,1
90,0.00017322366684675218,0.0005867463112808764,0.000597402538816844,0.07110255157405677,0.09287891397144579,0.9069453537442862,0.00022058739687813578,1
100,0.00017512443102896214,0.0005850778003223241,0.0006219630513331884,0.07290028401396494,0.09476891083710545,0.9031196756536074,0.00022058739687813578,1
