epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.0032111779153347017,0.0032111779265105726,0.012361207526853525,0.08017866377126084,0.10117468039478748,0.8895800668880605,0.012361207526853525,1
10,0.002317009195685387,0.0023170091919600963,0.01802146576375159,0.10135843435471709,0.12216208822283076,0.8390182318442894,0.012361207526853525,1
20,0.0022582591623067855,0.00225825915671885,0.019843358071228258,0.10730432813817803,0.12818847381408405,0.8227436707796278,0.012361207526853525,1
30,0.0021938059478998186,0.0021938059516251086,0.021908877560916033,0.11455794515934858,0.13469499436948118,0.8042928419753008,0.012361207526853525,1
40,0.0021168531626462937,0.002116853159852326,0.021676738462972397,0.11383895767006011,0.13397950261583835,0.806366489198836,0.012361207526853525,1
50,0.0020422403663396837,0.002042240360751748,0.023178786046471087,0.12017345802350476,0.1385436852587757,0.7929490303186604,0.012361207526853525,1
60,0.0018266367316246033,0.0018266367372125388,0.02329323689048253,0.1225719904357737,0.1388853104867775,0.7919266662403213,0.012361207526853525,1
70,0.0018863523453474045,0.0018863523444160818,0.02159019248872841,0.11797258316115901,0.13371177360246178,0.8071395852468046,0.012361207526853525,1
80,0.0017271797806024552,0.0017271797824651002,0.01940415658914496,0.11155808956785637,0.12676191096489095,0.8266669604880926,0.012361207526853525,1
90,0.0016615180224180221,0.00166151802521199,0.018610439427416834,0.10958108261227607,0.12414227680304514,0.8337570603604089,0.012361207526853525,1
100,0.0015409966856241226,0.0015409966884180903,0.018129248766476893,0.10818034354935993,0.12252685788642223,0.8380554301175424,0.012361207526853525,1
