epoch,train_mse_norm,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.014776357418020903,0.0860970813016329,0.21814846391740597,0.2670149677937216,-0.38011679042928015,0.0860970813016329,1
5,0.012734942232905808,0.11270379954839602,0.25397718826406873,0.30549961768556555,-0.8066164816549624,0.0860970813016329,1
10,0.009800739089121758,0.13477683868332777,0.282662109340492,0.3340788830705463,-1.1604423194809441,0.0860970813016329,1
15,0.008768861592447354,0.14265831023188688,0.29435661482183556,0.3437082290301259,-1.286780530405299,0.0860970813016329,1
20,0.008438225740850982,0.13472485446580187,0.2892910486773441,0.3340144487640176,-1.1596090242012416,0.0860970813016329,1
25,0.008060392292247991,0.1323296072553945,0.28960486264605273,0.3310319437277801,-1.1212137517676637,0.0860970813016329,1
30,0.00778943811685352,0.1310062532218442,0.2908752329882822,0.32937255242811164,-1.1000006851482906,0.0860970813016329,1
