epoch,train_mse_norm,train_loss_total,val_mse_norm,val_mae_raw,val_rmse_raw,val_r2_raw,best_val_mse_norm,best_epoch
1,0.0007996853105723858,0.0007996853108052165,0.0009227204107180082,0.09377875118093058,0.11542999060369034,0.856272084845264,0.0009227204107180082,1
10,0.00013813849445432424,0.0001381384948035702,0.0008487184948447216,0.08820505067706105,0.11070453949842245,0.8677990229755772,0.0008487184948447216,10
20,0.0001338501963764429,0.00013385019707493485,0.0009598293484284002,0.0943057391453873,0.11772822852360475,0.8504917962673064,0.0008487184948447216,10
30,0.0001327209295704961,0.00013272092922125012,0.0009189003354994316,0.09185184043916786,0.11519080190975227,0.8568671203950609,0.0008487184948447216,10
40,0.00012995513249188661,0.00012995513214264065,0.0009138770572401392,0.09164045121182095,0.1148755183080695,0.8576495733494595,0.0008487184948447216,10
50,0.00013000471889972685,0.0001300047190161422,0.0008815109815299881,0.0899044149301269,0.11282295233370306,0.8626910881241683,0.0008487184948447216,10
60,0.0001281734174117446,0.00012817341752815992,0.0009563156417335557,0.09436679184436797,0.11751254344380664,0.8510391102010281,0.0008487184948447216,10
70,0.00012828834634274244,0.00012828834622632712,0.0009529008726506729,0.09404464912685481,0.11730255155398674,0.851571013077909,0.0008487184948447216,10
80,0.00012765921372920276,0.0001276592137874104,0.00105946257629854,0.10058286799625916,0.12368766956229274,0.8349723865354151,0.0008487184948447216,10
90,0.00013054895121604205,0.0001305489510996267,0.0008498943331559246,0.08810343044725331,0.11078119953661608,0.8676158680490521,0.0008487184948447216,10
100,0.00012884006090462208,0.00012884006107924506,0.0008987604049833685,0.09094425534660168,0.11392146526427686,0.8600042247560475,0.0008487184948447216,10
110,0.00012627485860139132,0.00012627485848497598,0.0009245679384138187,0.09259570376439524,0.11554549333788636,0.85598430395213,0.0008487184948447216,10
